user_id,id3_1,id3_2,id3_3,id3_4,id3_5
383264,610,875,581,619,134
75103,610,875,581,619,134
845483,610,875,581,619,134
582813,610,875,581,619,134
60295,610,875,581,619,134
1088641,610,875,581,619,134
1133799,610,875,581,619,134
741238,610,875,581,619,134
658386,610,875,581,619,134
865431,610,875,581,619,134
174980,610,875,581,619,134
384603,610,875,581,619,134
1108268,610,875,581,619,134
93136,610,875,581,619,134
437017,610,875,581,619,134
298838,610,875,581,619,134
990442,610,875,581,619,134
1080104,610,875,581,619,134
709045,610,875,581,619,134
432050,610,875,581,619,134
530641,610,875,581,619,134
648152,610,875,581,619,134
912669,610,875,581,619,134
4444,610,875,581,619,134
484544,610,875,581,619,134
102753,610,875,581,619,134
1095017,610,875,581,619,134
708559,610,875,581,619,134
894729,610,875,581,619,134
630206,610,875,581,619,134
852492,610,875,581,619,134
726839,610,875,581,619,134
867889,610,875,581,619,134
108987,610,875,581,619,134
199725,610,875,581,619,134
1023907,610,875,581,619,134
429309,610,875,581,619,134
1156444,610,875,581,619,134
600307,610,875,581,619,134
597342,610,875,581,619,134
384312,610,875,581,619,134
781801,610,875,581,619,134
593936,610,875,581,619,134
874044,610,875,581,619,134
883357,610,875,581,619,134
686202,610,875,581,619,134
1101837,610,875,581,619,134
1065533,610,875,581,619,134
759922,610,875,581,619,134
448465,610,875,581,619,134
832453,610,875,581,619,134
773858,610,875,581,619,134
122859,610,875,581,619,134
801339,610,875,581,619,134
969052,610,875,581,619,134
1075214,610,875,581,619,134
832500,610,875,581,619,134
407494,610,875,581,619,134
446853,610,875,581,619,134
465668,610,875,581,619,134
496762,610,875,581,619,134
110952,610,875,581,619,134
329487,610,875,581,619,134
721230,610,875,581,619,134
214230,610,875,581,619,134
359414,610,875,581,619,134
925845,610,875,581,619,134
805241,610,875,581,619,134
1116975,610,875,581,619,134
459428,610,875,581,619,134
293677,610,875,581,619,134
609164,610,875,581,619,134
1099684,610,875,581,619,134
298005,610,875,581,619,134
528370,610,875,581,619,134
716159,610,875,581,619,134
92265,610,875,581,619,134
1115057,610,875,581,619,134
1107262,610,875,581,619,134
304138,610,875,581,619,134
333059,610,875,581,619,134
537916,610,875,581,619,134
855177,610,875,581,619,134
763880,610,875,581,619,134
103900,610,875,581,619,134
168469,610,875,581,619,134
665554,610,875,581,619,134
594934,610,875,581,619,134
788004,610,875,581,619,134
383505,610,875,581,619,134
1034790,610,875,581,619,134
395837,610,875,581,619,134
871475,610,875,581,619,134
1173694,610,875,581,619,134
1058730,610,875,581,619,134
1049008,610,875,581,619,134
379163,610,875,581,619,134
584683,610,875,581,619,134
286882,610,875,581,619,134
1122339,610,875,581,619,134
117194,610,875,581,619,134
1126882,610,875,581,619,134
635099,610,875,581,619,134
924643,610,875,581,619,134
1070231,610,875,581,619,134
925971,610,875,581,619,134
1062567,610,875,581,619,134
865237,610,875,581,619,134
957178,610,875,581,619,134
1001500,610,875,581,619,134
541330,610,875,581,619,134
158964,610,875,581,619,134
391845,610,875,581,619,134
141531,610,875,581,619,134
404,610,875,581,619,134
683005,610,875,581,619,134
997007,610,875,581,619,134
633550,610,875,581,619,134
1134292,610,875,581,619,134
372999,610,875,581,619,134
1010662,610,875,581,619,134
1144931,610,875,581,619,134
143312,610,875,581,619,134
465261,610,875,581,619,134
907678,610,875,581,619,134
848843,610,875,581,619,134
2532,610,875,581,619,134
1167136,610,875,581,619,134
941429,610,875,581,619,134
965463,610,875,581,619,134
121357,610,875,581,619,134
809698,610,875,581,619,134
931950,610,875,581,619,134
263129,610,875,581,619,134
507014,610,875,581,619,134
1004752,610,875,581,619,134
400328,610,875,581,619,134
1083985,610,875,581,619,134
486775,610,875,581,619,134
89339,610,875,581,619,134
489528,610,875,581,619,134
217508,610,875,581,619,134
266952,610,875,581,619,134
1026746,610,875,581,619,134
110993,610,875,581,619,134
52727,610,875,581,619,134
121402,610,875,581,619,134
660981,610,875,581,619,134
643780,610,875,581,619,134
329347,610,875,581,619,134
62309,610,875,581,619,134
501853,610,875,581,619,134
103553,610,875,581,619,134
799905,610,875,581,619,134
491771,610,875,581,619,134
477081,610,875,581,619,134
46315,610,875,581,619,134
612185,610,875,581,619,134
58282,610,875,581,619,134
1089039,610,875,581,619,134
20919,610,875,581,619,134
519654,610,875,581,619,134
989094,610,875,581,619,134
234861,610,875,581,619,134
693271,610,875,581,619,134
479340,610,875,581,619,134
22934,610,875,581,619,134
895773,610,875,581,619,134
532323,610,875,581,619,134
451237,610,875,581,619,134
530524,610,875,581,619,134
59869,610,875,581,619,134
559184,610,875,581,619,134
428425,610,875,581,619,134
146160,610,875,581,619,134
50213,610,875,581,619,134
250246,610,875,581,619,134
553635,610,875,581,619,134
447901,610,875,581,619,134
697920,610,875,581,619,134
986567,610,875,581,619,134
960950,610,875,581,619,134
229561,610,875,581,619,134
65639,610,875,581,619,134
787028,610,875,581,619,134
343115,610,875,581,619,134
730395,610,875,581,619,134
825262,610,875,581,619,134
800694,610,875,581,619,134
975837,610,875,581,619,134
1123883,610,875,581,619,134
393849,610,875,581,619,134
651469,610,875,581,619,134
137669,610,875,581,619,134
961666,610,875,581,619,134
606739,610,875,581,619,134
399700,610,875,581,619,134
365014,610,875,581,619,134
863715,610,875,581,619,134
945252,610,875,581,619,134
622066,610,875,581,619,134
1100259,610,875,581,619,134
636621,610,875,581,619,134
1018421,610,875,581,619,134
262055,610,875,581,619,134
925194,610,875,581,619,134
424307,610,875,581,619,134
724314,610,875,581,619,134
9323,610,875,581,619,134
257728,610,875,581,619,134
361955,610,875,581,619,134
604833,610,875,581,619,134
516882,610,875,581,619,134
502777,610,875,581,619,134
597343,610,875,581,619,134
592470,610,875,581,619,134
90724,610,875,581,619,134
758805,610,875,581,619,134
9434,610,875,581,619,134
835669,610,875,581,619,134
727252,610,875,581,619,134
274068,610,875,581,619,134
131897,610,875,581,619,134
7182,610,875,581,619,134
489427,610,875,581,619,134
991471,610,875,581,619,134
1025246,610,875,581,619,134
776114,610,875,581,619,134
255864,610,875,581,619,134
574869,610,875,581,619,134
154739,610,875,581,619,134
684302,610,875,581,619,134
1002126,610,875,581,619,134
536211,610,875,581,619,134
1141661,610,875,581,619,134
491563,610,875,581,619,134
375748,610,875,581,619,134
543309,610,875,581,619,134
881286,610,875,581,619,134
295012,610,875,581,619,134
1069704,610,875,581,619,134
1023023,610,875,581,619,134
788953,610,875,581,619,134
164046,610,875,581,619,134
829987,610,875,581,619,134
14283,610,875,581,619,134
934988,610,875,581,619,134
1015126,610,875,581,619,134
988815,610,875,581,619,134
1030043,610,875,581,619,134
606688,610,875,581,619,134
369413,610,875,581,619,134
838982,610,875,581,619,134
225527,610,875,581,619,134
1070158,610,875,581,619,134
54259,610,875,581,619,134
735960,610,875,581,619,134
535038,610,875,581,619,134
841643,610,875,581,619,134
1017807,610,875,581,619,134
1071346,610,875,581,619,134
402256,610,875,581,619,134
1046501,610,875,581,619,134
574569,610,875,581,619,134
1084961,610,875,581,619,134
635455,610,875,581,619,134
253018,610,875,581,619,134
610427,610,875,581,619,134
141946,610,875,581,619,134
839480,610,875,581,619,134
843493,610,875,581,619,134
35747,610,875,581,619,134
20012,610,875,581,619,134
226103,610,875,581,619,134
330610,610,875,581,619,134
562329,610,875,581,619,134
1089231,610,875,581,619,134
567877,610,875,581,619,134
491306,610,875,581,619,134
234562,610,875,581,619,134
590323,610,875,581,619,134
639528,610,875,581,619,134
609718,610,875,581,619,134
939341,610,875,581,619,134
25103,610,875,581,619,134
1087065,610,875,581,619,134
750841,610,875,581,619,134
725614,610,875,581,619,134
1081814,610,875,581,619,134
715695,610,875,581,619,134
358400,610,875,581,619,134
579762,610,875,581,619,134
883316,610,875,581,619,134
338413,610,875,581,619,134
136683,610,875,581,619,134
253252,610,875,581,619,134
159377,610,875,581,619,134
334876,610,875,581,619,134
831692,610,875,581,619,134
1000181,610,875,581,619,134
497033,610,875,581,619,134
585699,610,875,581,619,134
68613,610,875,581,619,134
682296,610,875,581,619,134
988919,610,875,581,619,134
251811,610,875,581,619,134
241593,610,875,581,619,134
780548,610,875,581,619,134
389048,610,875,581,619,134
188601,610,875,581,619,134
899911,610,875,581,619,134
466283,610,875,581,619,134
320057,610,875,581,619,134
550859,610,875,581,619,134
817402,610,875,581,619,134
992086,610,875,581,619,134
699080,610,875,581,619,134
813063,610,875,581,619,134
332241,610,875,581,619,134
628096,610,875,581,619,134
96939,610,875,581,619,134
131797,610,875,581,619,134
236069,610,875,581,619,134
1138708,610,875,581,619,134
775711,610,875,581,619,134
690209,610,875,581,619,134
315649,610,875,581,619,134
1172004,610,875,581,619,134
817164,610,875,581,619,134
216063,610,875,581,619,134
361783,610,875,581,619,134
428824,610,875,581,619,134
524871,610,875,581,619,134
790448,610,875,581,619,134
848677,610,875,581,619,134
734162,610,875,581,619,134
436978,610,875,581,619,134
38592,610,875,581,619,134
12666,610,875,581,619,134
709979,610,875,581,619,134
530787,610,875,581,619,134
749829,610,875,581,619,134
407898,610,875,581,619,134
1170683,610,875,581,619,134
242535,610,875,581,619,134
309260,610,875,581,619,134
361976,610,875,581,619,134
827642,610,875,581,619,134
415359,610,875,581,619,134
1140656,610,875,581,619,134
1101958,610,875,581,619,134
1163964,610,875,581,619,134
564799,610,875,581,619,134
596516,610,875,581,619,134
965039,610,875,581,619,134
414171,610,875,581,619,134
702775,610,875,581,619,134
1073237,610,875,581,619,134
855401,610,875,581,619,134
660938,610,875,581,619,134
848472,610,875,581,619,134
502845,610,875,581,619,134
929067,610,875,581,619,134
1070527,610,875,581,619,134
108031,610,875,581,619,134
1073839,610,875,581,619,134
593330,610,875,581,619,134
522916,610,875,581,619,134
824175,610,875,581,619,134
474175,610,875,581,619,134
95167,610,875,581,619,134
770042,610,875,581,619,134
171295,610,875,581,619,134
890507,610,875,581,619,134
899529,610,875,581,619,134
262285,610,875,581,619,134
392596,610,875,581,619,134
81490,610,875,581,619,134
281162,610,875,581,619,134
83303,610,875,581,619,134
60348,610,875,581,619,134
288819,610,875,581,619,134
491834,610,875,581,619,134
215164,610,875,581,619,134
374611,610,875,581,619,134
894720,610,875,581,619,134
167424,610,875,581,619,134
360043,610,875,581,619,134
870680,610,875,581,619,134
307205,610,875,581,619,134
1059427,610,875,581,619,134
956969,610,875,581,619,134
764995,610,875,581,619,134
1152156,610,875,581,619,134
539808,610,875,581,619,134
1014341,610,875,581,619,134
585788,610,875,581,619,134
475936,610,875,581,619,134
841195,610,875,581,619,134
450795,610,875,581,619,134
699560,610,875,581,619,134
392005,610,875,581,619,134
219225,610,875,581,619,134
490024,610,875,581,619,134
414527,610,875,581,619,134
818258,610,875,581,619,134
568081,610,875,581,619,134
591077,610,875,581,619,134
218054,610,875,581,619,134
187687,610,875,581,619,134
743766,610,875,581,619,134
1097608,610,875,581,619,134
934923,610,875,581,619,134
733553,610,875,581,619,134
818645,610,875,581,619,134
61041,610,875,581,619,134
685164,610,875,581,619,134
251942,610,875,581,619,134
889224,610,875,581,619,134
711697,610,875,581,619,134
422861,610,875,581,619,134
1160908,610,875,581,619,134
1083908,610,875,581,619,134
369740,610,875,581,619,134
750152,610,875,581,619,134
983268,610,875,581,619,134
758864,610,875,581,619,134
833820,610,875,581,619,134
1135139,610,875,581,619,134
217722,610,875,581,619,134
336079,610,875,581,619,134
488733,610,875,581,619,134
412353,610,875,581,619,134
93790,610,875,581,619,134
536689,610,875,581,619,134
340424,610,875,581,619,134
125061,610,875,581,619,134
863787,610,875,581,619,134
1045550,610,875,581,619,134
133397,610,875,581,619,134
974457,610,875,581,619,134
1092369,610,875,581,619,134
43747,610,875,581,619,134
441734,610,875,581,619,134
1027339,610,875,581,619,134
335447,610,875,581,619,134
212549,610,875,581,619,134
586958,610,875,581,619,134
731163,610,875,581,619,134
1107077,610,875,581,619,134
586968,610,875,581,619,134
287758,610,875,581,619,134
45334,610,875,581,619,134
361837,610,875,581,619,134
456120,610,875,581,619,134
288795,610,875,581,619,134
589699,610,875,581,619,134
1105450,610,875,581,619,134
520577,610,875,581,619,134
234469,610,875,581,619,134
408743,610,875,581,619,134
733038,610,875,581,619,134
1079639,610,875,581,619,134
1110076,610,875,581,619,134
71614,610,875,581,619,134
225931,610,875,581,619,134
845571,610,875,581,619,134
1115997,610,875,581,619,134
258988,610,875,581,619,134
911018,610,875,581,619,134
1069689,610,875,581,619,134
581085,610,875,581,619,134
61562,610,875,581,619,134
1076073,610,875,581,619,134
462846,610,875,581,619,134
351420,610,875,581,619,134
110182,610,875,581,619,134
773366,610,875,581,619,134
39549,610,875,581,619,134
346221,610,875,581,619,134
1156508,610,875,581,619,134
529619,610,875,581,619,134
1070633,610,875,581,619,134
1079974,610,875,581,619,134
356458,610,875,581,619,134
432645,610,875,581,619,134
357198,610,875,581,619,134
926520,610,875,581,619,134
667522,610,875,581,619,134
668612,610,875,581,619,134
79034,610,875,581,619,134
850530,610,875,581,619,134
621620,610,875,581,619,134
657795,610,875,581,619,134
1082367,610,875,581,619,134
957635,610,875,581,619,134
677922,610,875,581,619,134
368718,610,875,581,619,134
831028,610,875,581,619,134
82283,610,875,581,619,134
1081145,610,875,581,619,134
626738,610,875,581,619,134
802204,610,875,581,619,134
409028,610,875,581,619,134
165183,610,875,581,619,134
934863,610,875,581,619,134
923686,610,875,581,619,134
1079420,610,875,581,619,134
1005523,610,875,581,619,134
801633,610,875,581,619,134
327487,610,875,581,619,134
709543,610,875,581,619,134
409986,610,875,581,619,134
1033798,610,875,581,619,134
171241,610,875,581,619,134
387716,610,875,581,619,134
305328,610,875,581,619,134
462540,610,875,581,619,134
815035,610,875,581,619,134
305781,610,875,581,619,134
383145,610,875,581,619,134
296016,610,875,581,619,134
772963,610,875,581,619,134
1164953,610,875,581,619,134
433232,610,875,581,619,134
416679,610,875,581,619,134
451058,610,875,581,619,134
121937,610,875,581,619,134
427591,610,875,581,619,134
791544,610,875,581,619,134
336132,610,875,581,619,134
651763,610,875,581,619,134
1139744,610,875,581,619,134
609743,610,875,581,619,134
329815,610,875,581,619,134
108226,610,875,581,619,134
257143,610,875,581,619,134
149326,610,875,581,619,134
849478,610,875,581,619,134
1147794,610,875,581,619,134
187496,610,875,581,619,134
543699,610,875,581,619,134
298981,610,875,581,619,134
722829,610,875,581,619,134
1130548,610,875,581,619,134
981323,610,875,581,619,134
416374,610,875,581,619,134
1015675,610,875,581,619,134
69891,610,875,581,619,134
569573,610,875,581,619,134
442247,610,875,581,619,134
962782,610,875,581,619,134
856621,610,875,581,619,134
1171318,610,875,581,619,134
775812,610,875,581,619,134
206654,610,875,581,619,134
972971,610,875,581,619,134
304216,610,875,581,619,134
242981,610,875,581,619,134
724740,610,875,581,619,134
445321,610,875,581,619,134
1174150,610,875,581,619,134
98844,610,875,581,619,134
127412,610,875,581,619,134
273076,610,875,581,619,134
163903,610,875,581,619,134
825915,610,875,581,619,134
672703,610,875,581,619,134
466872,610,875,581,619,134
506108,610,875,581,619,134
599728,610,875,581,619,134
232148,610,875,581,619,134
106999,610,875,581,619,134
449930,610,875,581,619,134
1020911,610,875,581,619,134
712396,610,875,581,619,134
379968,610,875,581,619,134
446129,610,875,581,619,134
414381,610,875,581,619,134
407606,610,875,581,619,134
1020393,610,875,581,619,134
210221,610,875,581,619,134
1160942,610,875,581,619,134
79679,610,875,581,619,134
802852,610,875,581,619,134
1166095,610,875,581,619,134
165172,610,875,581,619,134
662913,610,875,581,619,134
600780,610,875,581,619,134
210741,610,875,581,619,134
293000,610,875,581,619,134
945702,610,875,581,619,134
387720,610,875,581,619,134
564053,610,875,581,619,134
896395,610,875,581,619,134
644537,610,875,581,619,134
535674,610,875,581,619,134
492334,610,875,581,619,134
863266,610,875,581,619,134
620741,610,875,581,619,134
79086,610,875,581,619,134
992606,610,875,581,619,134
52236,610,875,581,619,134
1158702,610,875,581,619,134
853437,610,875,581,619,134
735496,610,875,581,619,134
545550,610,875,581,619,134
864537,610,875,581,619,134
287069,610,875,581,619,134
917286,610,875,581,619,134
626133,610,875,581,619,134
91491,610,875,581,619,134
722763,610,875,581,619,134
1142286,610,875,581,619,134
1090096,610,875,581,619,134
1137683,610,875,581,619,134
1034762,610,875,581,619,134
367909,610,875,581,619,134
873910,610,875,581,619,134
590341,610,875,581,619,134
1011237,610,875,581,619,134
372910,610,875,581,619,134
148346,610,875,581,619,134
1137531,610,875,581,619,134
276101,610,875,581,619,134
370310,610,875,581,619,134
247753,610,875,581,619,134
1027559,610,875,581,619,134
1000865,610,875,581,619,134
1132122,610,875,581,619,134
1030558,610,875,581,619,134
604060,610,875,581,619,134
818114,610,875,581,619,134
663430,610,875,581,619,134
772419,610,875,581,619,134
950199,610,875,581,619,134
678071,610,875,581,619,134
994023,610,875,581,619,134
1051138,610,875,581,619,134
941084,610,875,581,619,134
417364,610,875,581,619,134
582539,610,875,581,619,134
636440,610,875,581,619,134
215526,610,875,581,619,134
878782,610,875,581,619,134
244537,610,875,581,619,134
849304,610,875,581,619,134
475796,610,875,581,619,134
969103,610,875,581,619,134
12649,610,875,581,619,134
700138,610,875,581,619,134
929653,610,875,581,619,134
783429,610,875,581,619,134
714193,610,875,581,619,134
11550,610,875,581,619,134
395372,610,875,581,619,134
586463,610,875,581,619,134
455808,610,875,581,619,134
813797,610,875,581,619,134
849780,610,875,581,619,134
642102,610,875,581,619,134
74814,610,875,581,619,134
689751,610,875,581,619,134
209285,610,875,581,619,134
281874,610,875,581,619,134
234364,610,875,581,619,134
951150,610,875,581,619,134
421618,610,875,581,619,134
842326,610,875,581,619,134
828462,610,875,581,619,134
1100489,610,875,581,619,134
1072350,610,875,581,619,134
280831,610,875,581,619,134
450083,610,875,581,619,134
973880,610,875,581,619,134
1111542,610,875,581,619,134
159231,610,875,581,619,134
57489,610,875,581,619,134
268354,610,875,581,619,134
658505,610,875,581,619,134
739470,610,875,581,619,134
904899,610,875,581,619,134
1112279,610,875,581,619,134
995636,610,875,581,619,134
407478,610,875,581,619,134
10748,610,875,581,619,134
52716,610,875,581,619,134
948559,610,875,581,619,134
611660,610,875,581,619,134
24047,610,875,581,619,134
919551,610,875,581,619,134
1120084,610,875,581,619,134
146990,610,875,581,619,134
407824,610,875,581,619,134
578672,610,875,581,619,134
950073,610,875,581,619,134
582292,610,875,581,619,134
950586,610,875,581,619,134
239370,610,875,581,619,134
1038077,610,875,581,619,134
1154100,610,875,581,619,134
228815,610,875,581,619,134
1006097,610,875,581,619,134
776525,610,875,581,619,134
683726,610,875,581,619,134
47923,610,875,581,619,134
921301,610,875,581,619,134
936666,610,875,581,619,134
148386,610,875,581,619,134
553934,610,875,581,619,134
765539,610,875,581,619,134
524407,610,875,581,619,134
160369,610,875,581,619,134
124224,610,875,581,619,134
234009,610,875,581,619,134
978906,610,875,581,619,134
732534,610,875,581,619,134
651719,610,875,581,619,134
366875,610,875,581,619,134
1145390,610,875,581,619,134
983541,610,875,581,619,134
642828,610,875,581,619,134
1024962,610,875,581,619,134
131192,610,875,581,619,134
811275,610,875,581,619,134
852748,610,875,581,619,134
323325,610,875,581,619,134
1147149,610,875,581,619,134
742049,610,875,581,619,134
566266,610,875,581,619,134
822104,610,875,581,619,134
581832,610,875,581,619,134
1081928,610,875,581,619,134
388321,610,875,581,619,134
627796,610,875,581,619,134
192444,610,875,581,619,134
355207,610,875,581,619,134
492684,610,875,581,619,134
751596,610,875,581,619,134
407853,610,875,581,619,134
1056775,610,875,581,619,134
140113,610,875,581,619,134
610923,610,875,581,619,134
96315,610,875,581,619,134
1084234,610,875,581,619,134
150648,610,875,581,619,134
1179156,610,875,581,619,134
607552,610,875,581,619,134
412981,610,875,581,619,134
893564,610,875,581,619,134
639810,610,875,581,619,134
724825,610,875,581,619,134
195896,610,875,581,619,134
404857,610,875,581,619,134
1061688,610,875,581,619,134
202239,610,875,581,619,134
51387,610,875,581,619,134
922328,610,875,581,619,134
726058,610,875,581,619,134
648615,610,875,581,619,134
421949,610,875,581,619,134
244678,610,875,581,619,134
307625,610,875,581,619,134
1155837,610,875,581,619,134
1117498,610,875,581,619,134
998960,610,875,581,619,134
761248,610,875,581,619,134
482734,610,875,581,619,134
486619,610,875,581,619,134
467530,610,875,581,619,134
150299,610,875,581,619,134
970275,610,875,581,619,134
211299,610,875,581,619,134
824893,610,875,581,619,134
471904,610,875,581,619,134
580837,610,875,581,619,134
741616,610,875,581,619,134
1157345,610,875,581,619,134
1092534,610,875,581,619,134
523883,610,875,581,619,134
934559,610,875,581,619,134
393344,610,875,581,619,134
387404,610,875,581,619,134
462990,610,875,581,619,134
1039685,610,875,581,619,134
782862,610,875,581,619,134
503775,610,875,581,619,134
954772,610,875,581,619,134
435679,610,875,581,619,134
459872,610,875,581,619,134
52526,610,875,581,619,134
176654,610,875,581,619,134
865057,610,875,581,619,134
386245,610,875,581,619,134
16369,610,875,581,619,134
365628,610,875,581,619,134
184610,610,875,581,619,134
900068,610,875,581,619,134
823068,610,875,581,619,134
1126859,610,875,581,619,134
898044,610,875,581,619,134
699171,610,875,581,619,134
521247,610,875,581,619,134
576248,610,875,581,619,134
718126,610,875,581,619,134
678625,610,875,581,619,134
946479,610,875,581,619,134
862524,610,875,581,619,134
893052,610,875,581,619,134
639712,610,875,581,619,134
1070397,610,875,581,619,134
778320,610,875,581,619,134
647779,610,875,581,619,134
870893,610,875,581,619,134
142475,610,875,581,619,134
551379,610,875,581,619,134
1052716,610,875,581,619,134
12380,610,875,581,619,134
276191,610,875,581,619,134
627046,610,875,581,619,134
565340,610,875,581,619,134
199571,610,875,581,619,134
1117713,610,875,581,619,134
1117447,610,875,581,619,134
937936,610,875,581,619,134
678335,610,875,581,619,134
684576,610,875,581,619,134
339551,610,875,581,619,134
998719,610,875,581,619,134
116954,610,875,581,619,134
128264,610,875,581,619,134
1080552,610,875,581,619,134
727006,610,875,581,619,134
142357,610,875,581,619,134
411180,610,875,581,619,134
703694,610,875,581,619,134
468691,610,875,581,619,134
301284,610,875,581,619,134
481708,610,875,581,619,134
322848,610,875,581,619,134
1125748,610,875,581,619,134
1016547,610,875,581,619,134
82879,610,875,581,619,134
597525,610,875,581,619,134
685555,610,875,581,619,134
1106793,610,875,581,619,134
949248,610,875,581,619,134
742474,610,875,581,619,134
335716,610,875,581,619,134
127951,610,875,581,619,134
200373,610,875,581,619,134
356690,610,875,581,619,134
1172894,610,875,581,619,134
934327,610,875,581,619,134
825091,610,875,581,619,134
685524,610,875,581,619,134
972429,610,875,581,619,134
717599,610,875,581,619,134
127313,610,875,581,619,134
286011,610,875,581,619,134
354074,610,875,581,619,134
327827,610,875,581,619,134
947846,610,875,581,619,134
476874,610,875,581,619,134
67035,610,875,581,619,134
983042,610,875,581,619,134
765062,610,875,581,619,134
219422,610,875,581,619,134
800899,610,875,581,619,134
582419,610,875,581,619,134
82617,610,875,581,619,134
5298,610,875,581,619,134
756230,610,875,581,619,134
261833,610,875,581,619,134
595086,610,875,581,619,134
634646,610,875,581,619,134
661377,610,875,581,619,134
764399,610,875,581,619,134
944872,610,875,581,619,134
556185,610,875,581,619,134
242235,610,875,581,619,134
1047971,610,875,581,619,134
784456,610,875,581,619,134
57792,610,875,581,619,134
979406,610,875,581,619,134
108697,610,875,581,619,134
237859,610,875,581,619,134
1063823,610,875,581,619,134
148504,610,875,581,619,134
709616,610,875,581,619,134
609364,610,875,581,619,134
213187,610,875,581,619,134
922517,610,875,581,619,134
203303,610,875,581,619,134
1015621,610,875,581,619,134
1093251,610,875,581,619,134
199809,610,875,581,619,134
544070,610,875,581,619,134
587260,610,875,581,619,134
887071,610,875,581,619,134
1144872,610,875,581,619,134
412030,610,875,581,619,134
1105864,610,875,581,619,134
374336,610,875,581,619,134
1122193,610,875,581,619,134
1137541,610,875,581,619,134
1159894,610,875,581,619,134
54924,610,875,581,619,134
64339,610,875,581,619,134
519156,610,875,581,619,134
579585,610,875,581,619,134
332909,610,875,581,619,134
720973,610,875,581,619,134
100529,610,875,581,619,134
446046,610,875,581,619,134
82111,610,875,581,619,134
386221,610,875,581,619,134
457169,610,875,581,619,134
704403,610,875,581,619,134
836785,610,875,581,619,134
16705,610,875,581,619,134
737167,610,875,581,619,134
653452,610,875,581,619,134
224446,610,875,581,619,134
196859,610,875,581,619,134
907775,610,875,581,619,134
910088,610,875,581,619,134
46011,610,875,581,619,134
1079957,610,875,581,619,134
1087296,610,875,581,619,134
555177,610,875,581,619,134
1064042,610,875,581,619,134
16954,610,875,581,619,134
632021,610,875,581,619,134
388064,610,875,581,619,134
104286,610,875,581,619,134
827528,610,875,581,619,134
457759,610,875,581,619,134
447466,610,875,581,619,134
812335,610,875,581,619,134
773471,610,875,581,619,134
771248,610,875,581,619,134
375268,610,875,581,619,134
687184,610,875,581,619,134
103872,610,875,581,619,134
440744,610,875,581,619,134
960066,610,875,581,619,134
725581,610,875,581,619,134
409297,610,875,581,619,134
799728,610,875,581,619,134
103249,610,875,581,619,134
914870,610,875,581,619,134
1003069,610,875,581,619,134
534187,610,875,581,619,134
654862,610,875,581,619,134
470691,610,875,581,619,134
438072,610,875,581,619,134
804011,610,875,581,619,134
665929,610,875,581,619,134
848972,610,875,581,619,134
6613,610,875,581,619,134
545065,610,875,581,619,134
364747,610,875,581,619,134
1159400,610,875,581,619,134
17239,610,875,581,619,134
964692,610,875,581,619,134
886661,610,875,581,619,134
901643,610,875,581,619,134
1023356,610,875,581,619,134
1064016,610,875,581,619,134
1174464,610,875,581,619,134
223450,610,875,581,619,134
29440,610,875,581,619,134
725140,610,875,581,619,134
576011,610,875,581,619,134
661185,610,875,581,619,134
416008,610,875,581,619,134
649124,610,875,581,619,134
322995,610,875,581,619,134
849137,610,875,581,619,134
620947,610,875,581,619,134
584635,610,875,581,619,134
263301,610,875,581,619,134
382496,610,875,581,619,134
22114,610,875,581,619,134
118815,610,875,581,619,134
237488,610,875,581,619,134
992497,610,875,581,619,134
720468,610,875,581,619,134
330237,610,875,581,619,134
527711,610,875,581,619,134
49564,610,875,581,619,134
1100379,610,875,581,619,134
798051,610,875,581,619,134
135761,610,875,581,619,134
2874,610,875,581,619,134
12104,610,875,581,619,134
706964,610,875,581,619,134
292599,610,875,581,619,134
1056631,610,875,581,619,134
488892,610,875,581,619,134
454977,610,875,581,619,134
634832,610,875,581,619,134
1043895,610,875,581,619,134
352020,610,875,581,619,134
688495,610,875,581,619,134
839699,610,875,581,619,134
1061789,610,875,581,619,134
740701,610,875,581,619,134
140992,610,875,581,619,134
454538,610,875,581,619,134
257317,610,875,581,619,134
449589,610,875,581,619,134
289783,610,875,581,619,134
613899,610,875,581,619,134
386677,610,875,581,619,134
96876,610,875,581,619,134
1009408,610,875,581,619,134
756389,610,875,581,619,134
1166359,610,875,581,619,134
451369,610,875,581,619,134
997688,610,875,581,619,134
389539,610,875,581,619,134
971753,610,875,581,619,134
1040916,610,875,581,619,134
926168,610,875,581,619,134
822465,610,875,581,619,134
707079,610,875,581,619,134
181549,610,875,581,619,134
1153618,610,875,581,619,134
481933,610,875,581,619,134
352280,610,875,581,619,134
213853,610,875,581,619,134
583644,610,875,581,619,134
412383,610,875,581,619,134
848183,610,875,581,619,134
879663,610,875,581,619,134
301402,610,875,581,619,134
538927,610,875,581,619,134
424819,610,875,581,619,134
692144,610,875,581,619,134
945275,610,875,581,619,134
293073,610,875,581,619,134
604635,610,875,581,619,134
416091,610,875,581,619,134
814236,610,875,581,619,134
456252,610,875,581,619,134
437619,610,875,581,619,134
955016,610,875,581,619,134
592535,610,875,581,619,134
966745,610,875,581,619,134
222491,610,875,581,619,134
222896,610,875,581,619,134
614881,610,875,581,619,134
1034986,610,875,581,619,134
711033,610,875,581,619,134
188666,610,875,581,619,134
307883,610,875,581,619,134
439454,610,875,581,619,134
138028,610,875,581,619,134
686240,610,875,581,619,134
1077280,610,875,581,619,134
